"paper","long_cite","short_cite","doi","expt_num","expt_cond","pretty_cond_name","subj","specific_subject_id","sex","agedays","order","exposure_phase","train1","train2","train3","train4","train5","train6","train7","train8","train9","train10","train11","train12","train13","train14","last_train_trial","last_train_looking","expected1","expected2","expected3","unexpected1","unexpected2","unexpected3","num_trials","exp_or_control","equal_per_nov","domain","principle","PI_group","stim_loop","paper_expt_info","data_contains_all_trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_active","Gerson & Woodward (2014a) Active","200","gerson_2014a.1.1_active.200","f",103.5,"exp","habituation",26.02,14.16,12.58,14.64,1.38,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18,8.97,1.26,15.78,26.47,5.93,13.37,6,"experimental","no","psychology","goals","woodward","no","gerson_2014a.1.1_active","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_active","Gerson & Woodward (2014a) Active","228","gerson_2014a.1.1_active.228","m",94.4,"exp","habituation",2.26,1.21,1.67,1.31,4.03,5.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48,5.92,1.13,NA,5.64,4.89,NA,6,"experimental","no","psychology","goals","woodward","no","gerson_2014a.1.1_active","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","112","gerson_2014a.1.1_observational.112","f",119.6,"exp","habituation",27.68,1.23,3.42,6.68,4.63,3.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68,12.2,2.42,2.12,13.38,5.1,10.98,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","119","gerson_2014a.1.1_observational.119","f",100.5,"unexp","habituation",11.03,12.85,30.55,6.7,1.95,7.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.23,7.55,18.3,20.02,24.75,2.45,2.62,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","124","gerson_2014a.1.1_observational.124","m",94.4,"unexp","habituation",7.67,2.43,13.7,15.97,4.23,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,2.05,4.57,6.37,13.7,5.08,7.95,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","126","gerson_2014a.1.1_observational.126","f",94.4,"unexp","habituation",22.5,1,24.97,15.3,0.88,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,7.9,32.58,5.68,36.97,20.47,7.77,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","137","gerson_2014a.1.1_observational.137","m",95.3,"exp","habituation",46.48,9.57,25.72,14.53,1.05,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,2.33,2.32,7.07,6.23,2.6,3.08,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","138","gerson_2014a.1.1_observational.138","m",94.4,"unexp","habituation",36.98,18.28,5.28,0.58,12.68,13.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.85,35.65,15.67,1.23,71.55,20.65,26.08,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","139","gerson_2014a.1.1_observational.139","m",96.5,"unexp","habituation",21.82,74.62,11.45,3.45,5.57,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,21.47,NA,NA,2.02,NA,NA,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","140","gerson_2014a.1.1_observational.140","m",121.8,"unexp","habituation",7.93,23.42,16.87,6.22,8.57,5.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.12,5.95,6.6,7.4,13.08,7.03,3.4,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","146","gerson_2014a.1.1_observational.146","f",119.6,"exp","habituation",24.52,13.75,20.72,5.92,15.57,6.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.23,22.58,8.57,4.28,8.93,2.77,25.36,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","149","gerson_2014a.1.1_observational.149","f",104.4,"unexp","habituation",17.9,11.85,12.45,5.42,5.3,6.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.33,0.88,1.32,11.87,0.7,0.68,2.58,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","150","gerson_2014a.1.1_observational.150","f",97.4,"exp","habituation",17.6,1.75,0.93,21.12,15.77,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65,33.4,NA,NA,5.92,NA,NA,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","151","gerson_2014a.1.1_observational.151","f",106.5,"unexp","habituation",3.48,1.8,1.42,5.35,1.6,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42,1.68,7.52,6.52,1.47,1.27,1.38,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","152","gerson_2014a.1.1_observational.152","m",119.6,"unexp","habituation",19.35,2.63,2.8,4.07,3.05,5.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.12,0.32,1.88,1.33,2.72,3.63,1.38,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","160","gerson_2014a.1.1_observational.160","f",110.5,"exp","habituation",5.48,16.08,2.75,1.42,0.1,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77,0.85,1.08,7.68,7.02,0.07,10.32,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","170","gerson_2014a.1.1_observational.170","m",98.3,"exp","habituation",3.3,6.7,7.03,3.75,32.23,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,16.23,4.42,3.97,3.47,7.28,1.7,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","179","gerson_2014a.1.1_observational.179","m",110.5,"exp","habituation",2.07,7.83,12.08,1.6,3.03,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,2.17,4.48,0.37,3.48,4.67,0.87,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","202","gerson_2014a.1.1_observational.202","f",99.5,"exp","habituation",9.32,2.41,4,3.84,1.41,2.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,5.94,0.65,NA,1.34,2.88,NA,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","218","gerson_2014a.1.1_observational.218","m",119.6,"unexp","habituation",11.02,17.14,11.46,5.46,1.8,12.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.36,6.43,6.17,2.18,8.51,32.9,2.19,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","219","gerson_2014a.1.1_observational.219","m",106.5,"exp","habituation",27.65,0.86,3.45,0.6,1.71,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,2.77,5.65,1.62,2.7,0.3,1.77,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","220","gerson_2014a.1.1_observational.220","f",110.5,"exp","habituation",3.06,3.24,1.15,6.13,4.57,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91,2.81,3.81,0.73,1.2,2.52,1.66,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","223","gerson_2014a.1.1_observational.223","f",105.6,"unexp","habituation",8.17,1.68,9.88,1.65,4.97,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,8.74,6.02,4.62,6.12,7.11,3.49,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","232","gerson_2014a.1.1_observational.232","f",116.6,"exp","habituation",8.37,4.04,5.59,2.82,0.99,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.46,8.53,1.13,10.26,5.66,4.83,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","233","gerson_2014a.1.1_observational.233","f",91.3,"unexp","habituation",2.83,1.95,2.33,2.9,3.7,12.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.79,12.48,86.13,3.04,6.94,11.46,12.9,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_observational","Gerson & Woodward (2014a) Observational","234","gerson_2014a.1.1_observational.234","m",121.8,"exp","habituation",4.47,10.41,2.2,2.4,3.27,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,1.16,2.32,1.72,1.76,0.5,2.56,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_observational","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_control","Gerson & Woodward (2014a) Control","168","gerson_2014a.1.1_control.168","m",108.7,"exp","habituation",4.82,8.63,4.77,30.15,19.22,25.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.42,6.67,18.25,12.5,7.22,1.58,1.33,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_control","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_control","Gerson & Woodward (2014a) Control","169","gerson_2014a.1.1_control.169","f",104.4,"unexp","habituation",6.37,16.62,3.22,2.88,2.38,2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68,11.92,58.62,1.6,0.07,4.5,35.08,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_control","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_control","Gerson & Woodward (2014a) Control","171","gerson_2014a.1.1_control.171","f",108.7,"unexp","habituation",29.58,32.9,4.45,6.95,1.07,15.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.33,46.48,43.6,7.1,2.3,23,28.4,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_control","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_control","Gerson & Woodward (2014a) Control","174","gerson_2014a.1.1_control.174","f",91.3,"unexp","habituation",10.1,1.27,0.48,9.53,0.22,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,1.28,7.77,NA,15.4,3.88,NA,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_control","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_control","Gerson & Woodward (2014a) Control","175","gerson_2014a.1.1_control.175","f",106.5,"unexp","habituation",5.1,6.98,29.73,1.85,9.17,4.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03,40.52,11.25,8.7,4.22,2.35,2.53,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_control","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_control","Gerson & Woodward (2014a) Control","178","gerson_2014a.1.1_control.178","f",100.5,"unexp","habituation",30.83,21.57,5.42,22.32,3.98,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,6.3,NA,NA,1.32,NA,NA,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_control","no: first and last 3 hab trials"
"gerson_2014a","Gerson, S. A., & Woodward, A. L. (2014). The joint role of trained, untrained, and observed actions at the origins of goal recognition. Infant behavior and development, 37(1), 94-104.","Gerson & Woodward (2014)","10.1016/j.infbeh.2013.12.013.","1","1_control","Gerson & Woodward (2014a) Control","180","gerson_2014a.1.1_control.180","m",94.4,"exp","habituation",2.9,1.47,29.93,12.68,1.02,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02,6.35,31.22,4.1,20.08,43.47,21.62,6,"control","no","psychology","goals","woodward","no","gerson_2014a.1.1_control","no: first and last 3 hab trials"
